--------------------------------------------------------------------------------
 Project integration - START (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------
FE snapshot name: DCDV
BE snapshot name: PCB_Layout_Temp
Top level block: (2-1-5)
Parameters: FAConstraints,FEWin,
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
 CES synchronization - START (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------

--------------------------------------------------------------------------------
 TOPOLOGY synchronization - START (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
 TOPOLOGY synchronization - END (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------
[Skipped][Addition] - [FE->BE] [P: CesPart,70-0028,(2908-1-53)] [O: CesConstraint,PART_TYPE,(2908-1-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,J6,(2951-23-51)] [O: CesConstraint,HLT_POWER_SCALING_FACT,(2951-73-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C1,(2951-1-51)] [O: CesConstraint,PACKAGED_COMP,(2951-74-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C2,(2951-2-51)] [O: CesConstraint,PACKAGED_COMP,(2951-75-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C3,(2951-3-51)] [O: CesConstraint,PACKAGED_COMP,(2951-76-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C4,(2951-4-51)] [O: CesConstraint,PACKAGED_COMP,(2951-77-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C8,(2951-5-51)] [O: CesConstraint,PACKAGED_COMP,(2951-78-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C9,(2951-6-51)] [O: CesConstraint,PACKAGED_COMP,(2951-79-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C10,(2951-7-51)] [O: CesConstraint,PACKAGED_COMP,(2951-80-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R3,(2951-8-51)] [O: CesConstraint,PACKAGED_COMP,(2951-81-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R5,(2951-9-51)] [O: CesConstraint,PACKAGED_COMP,(2951-82-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R8,(2951-10-51)] [O: CesConstraint,PACKAGED_COMP,(2951-83-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R9,(2951-11-51)] [O: CesConstraint,PACKAGED_COMP,(2951-84-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R10,(2951-12-51)] [O: CesConstraint,PACKAGED_COMP,(2951-85-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,R11,(2951-13-51)] [O: CesConstraint,PACKAGED_COMP,(2951-86-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C11,(2951-14-51)] [O: CesConstraint,PACKAGED_COMP,(2951-87-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C12,(2951-15-51)] [O: CesConstraint,PACKAGED_COMP,(2951-88-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C13,(2951-16-51)] [O: CesConstraint,PACKAGED_COMP,(2951-89-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C14,(2951-17-51)] [O: CesConstraint,PACKAGED_COMP,(2951-90-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C15,(2951-18-51)] [O: CesConstraint,PACKAGED_COMP,(2951-91-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C16,(2951-19-51)] [O: CesConstraint,PACKAGED_COMP,(2951-92-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C17,(2951-20-51)] [O: CesConstraint,PACKAGED_COMP,(2951-93-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C18,(2951-21-51)] [O: CesConstraint,PACKAGED_COMP,(2951-94-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,C21,(2951-22-51)] [O: CesConstraint,PACKAGED_COMP,(2951-95-22)]
[Skipped][Addition] - [FE->BE] [P: CesComp,J6,(2951-23-51)] [O: CesConstraint,PACKAGED_COMP,(2951-96-22)]
--------------------------------------------------------------------------------
 CES synchronization - END (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
 Project integration - END (2016-11-13 18:34:10) 
--------------------------------------------------------------------------------
